"season_contestant_id","contestant_id","episode_id","season_id","franchise_id","episode_num","contestant","outcome","detailed_outcome"
"F10S07C11","Q184","F10S07E08","F10S07","F10",8,"Sasha Belle","OUT","OUT"
"F10S07C11","Q184","F10S07E14","F10S07","F10",14,"Sasha Belle","GUEST","GUEST"
"F10S07C12","Q185","F10S07E01","F10S07","F10",1,"Tempest Du Jour","ELIM","ELIM"
"F10S07C12","Q185","F10S07E08","F10S07","F10",8,"Tempest Du Jour","OUT","OUT"
"F10S07C12","Q185","F10S07E14","F10S07","F10",14,"Tempest Du Jour","GUEST","GUEST"
"F10S08C02","Q206","F10S08E01","F10S08","F10",1,"Bob The Drag Queen","SAFE","SAFE"
"F10S08C02","Q206","F10S08E02","F10S08","F10",2,"Bob The Drag Queen","SAFE","SAFE"
"F10S08C02","Q206","F10S08E03","F10S08","F10",3,"Bob The Drag Queen","WIN","WIN"
"F10S08C02","Q206","F10S08E04","F10S08","F10",4,"Bob The Drag Queen","SAFE","SAFE"
"F10S08C02","Q206","F10S08E05","F10S08","F10",5,"Bob The Drag Queen","WIN","WIN"
"F10S08C02","Q206","F10S08E06","F10S08","F10",6,"Bob The Drag Queen","SAFE","SAFE MiniChall.Winner"
"F10S08C02","Q206","F10S08E07","F10S08","F10",7,"Bob The Drag Queen","WIN","WIN"
"F10S08C02","Q206","F10S08E08","F10S08","F10",8,"Bob The Drag Queen","BTM","BTM2"
"F10S08C02","Q206","F10S08E09","F10S08","F10",9,"Bob The Drag Queen","TOP 3","TOP 3"
"F10S08C02","Q206","F10S08E10","F10S08","F10",10,"Bob The Drag Queen","WIN","WINNER"
"F10S08C07","Q211","F10S08E01","F10S08","F10",1,"Kim Chi","WIN","WIN"
"F10S08C07","Q211","F10S08E02","F10S08","F10",2,"Kim Chi","LOW","LOW"
"F10S08C07","Q211","F10S08E03","F10S08","F10",3,"Kim Chi","SAFE","SAFE"
"F10S08C07","Q211","F10S08E04","F10S08","F10",4,"Kim Chi","HIGH","HIGHTEAM"
"F10S08C07","Q211","F10S08E05","F10S08","F10",5,"Kim Chi","SAFE","SAFE"
"F10S08C07","Q211","F10S08E06","F10S08","F10",6,"Kim Chi","HIGH","HIGH"
"F10S08C07","Q211","F10S08E07","F10S08","F10",7,"Kim Chi","LOW","LOW"
"F10S08C07","Q211","F10S08E08","F10S08","F10",8,"Kim Chi","WIN","WIN"
"F10S08C07","Q211","F10S08E09","F10S08","F10",9,"Kim Chi","TOP 3","TOP 3"
"F10S08C07","Q211","F10S08E10","F10S08","F10",10,"Kim Chi","RUNNERUP","RUNNERUP"
"F10S08C09","Q213","F10S08E01","F10S08","F10",1,"Naomi Smalls","LOW","LOW"
"F10S08C09","Q213","F10S08E02","F10S08","F10",2,"Naomi Smalls","SAFE","SAFE"
"F10S08C09","Q213","F10S08E03","F10S08","F10",3,"Naomi Smalls","SAFE","SAFETeamCaptain"
"F10S08C09","Q213","F10S08E04","F10S08","F10",4,"Naomi Smalls","HIGH","HIGHTEAM"
"F10S08C09","Q213","F10S08E05","F10S08","F10",5,"Naomi Smalls","BTM","BTM2"
"F10S08C09","Q213","F10S08E06","F10S08","F10",6,"Naomi Smalls","WIN","WIN"
"F10S08C09","Q213","F10S08E07","F10S08","F10",7,"Naomi Smalls","HIGH","HIGH"
"F10S08C09","Q213","F10S08E08","F10S08","F10",8,"Naomi Smalls","HIGH","HIGH"
"F10S08C09","Q213","F10S08E09","F10S08","F10",9,"Naomi Smalls","TOP 3","TOP 3"
"F10S08C09","Q213","F10S08E10","F10S08","F10",10,"Naomi Smalls","RUNNERUP","RUNNERUP"
"F10S08C03","Q207","F10S08E01","F10S08","F10",1,"Chi Chi De Vayne","SAFE","SAFE"
"F10S08C03","Q207","F10S08E02","F10S08","F10",2,"Chi Chi De Vayne","WIN","WINTeamCaptain"
"F10S08C03","Q207","F10S08E03","F10S08","F10",3,"Chi Chi De Vayne","SAFE","SAFE"
"F10S08C03","Q207","F10S08E04","F10S08","F10",4,"Chi Chi De Vayne","BTM","BTM2"
"F10S08C03","Q207","F10S08E05","F10S08","F10",5,"Chi Chi De Vayne","SAFE","SAFE"
"F10S08C03","Q207","F10S08E06","F10S08","F10",6,"Chi Chi De Vayne","LOW","LOW"
"F10S08C03","Q207","F10S08E07","F10S08","F10",7,"Chi Chi De Vayne","BTM","BTM2"
"F10S08C03","Q207","F10S08E08","F10S08","F10",8,"Chi Chi De Vayne","HIGH","HIGHMiniChall.Winner"
"F10S08C03","Q207","F10S08E09","F10S08","F10",9,"Chi Chi De Vayne","ELIM","ELIM"
"F10S08C03","Q207","F10S08E10","F10S08","F10",10,"Chi Chi De Vayne","GUEST","GUEST"
"F10S08C06","Q210","F10S08E01","F10S08","F10",1,"Derrick Barry","HIGH","HIGH"
"F10S08C06","Q210","F10S08E02","F10S08","F10",2,"Derrick Barry","SAFE","SAFE"
"F10S08C06","Q210","F10S08E03","F10S08","F10",3,"Derrick Barry","LOW","LOW"
"F10S08C06","Q210","F10S08E04","F10S08","F10",4,"Derrick Barry","LOW","LOW"
"F10S08C06","Q210","F10S08E05","F10S08","F10",5,"Derrick Barry","HIGH","HIGH"
"F10S08C06","Q210","F10S08E06","F10S08","F10",6,"Derrick Barry","BTM","BTM2"
"F10S08C06","Q210","F10S08E07","F10S08","F10",7,"Derrick Barry","WIN","WINMiniChall.Winner"
"F10S08C06","Q210","F10S08E08","F10S08","F10",8,"Derrick Barry","ELIM","ELIM"
"F10S08C06","Q210","F10S08E10","F10S08","F10",10,"Derrick Barry","GUEST","GUEST"
"F10S08C12","Q216","F10S08E01","F10S08","F10",1,"Thorgy Thor","SAFE","SAFE"
"F10S08C12","Q216","F10S08E02","F10S08","F10",2,"Thorgy Thor","HIGH","HIGH"
"F10S08C12","Q216","F10S08E03","F10S08","F10",3,"Thorgy Thor","HIGH","HIGH"
"F10S08C12","Q216","F10S08E04","F10S08","F10",4,"Thorgy Thor","SAFE","SAFE"
"F10S08C12","Q216","F10S08E05","F10S08","F10",5,"Thorgy Thor","HIGH","HIGH"
"F10S08C12","Q216","F10S08E06","F10S08","F10",6,"Thorgy Thor","SAFE","SAFE"
"F10S08C12","Q216","F10S08E07","F10S08","F10",7,"Thorgy Thor","ELIM","ELIM"
"F10S08C12","Q216","F10S08E10","F10S08","F10",10,"Thorgy Thor","GUEST","GUEST"
"F10S08C11","Q215","F10S08E01","F10S08","F10",1,"Robbie Turner","LOW","LOWMiniChall.Winner"
"F10S08C11","Q215","F10S08E02","F10S08","F10",2,"Robbie Turner","SAFE","SAFE"
"F10S08C11","Q215","F10S08E03","F10S08","F10",3,"Robbie Turner","BTM","BTM2"
"F10S08C11","Q215","F10S08E04","F10S08","F10",4,"Robbie Turner","WIN","WIN"
"F10S08C11","Q215","F10S08E05","F10S08","F10",5,"Robbie Turner","LOW","LOW"
"F10S08C11","Q215","F10S08E06","F10S08","F10",6,"Robbie Turner","ELIM","ELIM"
"F10S08C11","Q215","F10S08E10","F10S08","F10",10,"Robbie Turner","GUEST","GUEST"
"F10S08C01","Q205","F10S08E01","F10S08","F10",1,"Acid Betty","HIGH","HIGH"
"F10S08C01","Q205","F10S08E02","F10S08","F10",2,"Acid Betty","HIGH","HIGH"
"F10S08C01","Q205","F10S08E03","F10S08","F10",3,"Acid Betty","HIGH","HIGH"
"F10S08C01","Q205","F10S08E04","F10S08","F10",4,"Acid Betty","SAFE","SAFE"
"F10S08C01","Q205","F10S08E05","F10S08","F10",5,"Acid Betty","ELIM","ELIM"
"F10S08C01","Q205","F10S08E10","F10S08","F10",10,"Acid Betty","GUEST","GUEST"
"F10S08C10","Q214","F10S08E01","F10S08","F10",1,"Naysha Lopez","ELIM","ELIM"
"F10S08C10","Q214","F10S08E03","F10S08","F10",3,"Naysha Lopez","SAFE","RTRN+SAFETeamCaptain"
"F10S08C10","Q214","F10S08E04","F10S08","F10",4,"Naysha Lopez","ELIM","ELIM"
"F10S08C10","Q214","F10S08E10","F10S08","F10",10,"Naysha Lopez","GUEST","GUEST"
"F10S08C04","Q208","F10S08E01","F10S08","F10",1,"Cynthia Lee Fontaine","SAFE","SAFE"
"F10S08C04","Q208","F10S08E02","F10S08","F10",2,"Cynthia Lee Fontaine","SAFE","SAFETeamCaptain"
"F10S08C04","Q208","F10S08E03","F10S08","F10",3,"Cynthia Lee Fontaine","ELIM","ELIM"
"F10S08C04","Q208","F10S08E10","F10S08","F10",10,"Cynthia Lee Fontaine","MISSCON","MISSCON"
"F10S08C05","Q209","F10S08E01","F10S08","F10",1,"Dax Exclamation Point","SAFE","SAFE"
"F10S08C05","Q209","F10S08E02","F10S08","F10",2,"Dax Exclamation Point","ELIM","ELIM"
"F10S08C05","Q209","F10S08E10","F10S08","F10",10,"Dax Exclamation Point","GUEST","GUEST"
"F10S08C08","Q212","F10S08E01","F10S08","F10",1,"Laila Mc Queen","BTM","BTM2"
"F10S08C08","Q212","F10S08E02","F10S08","F10",2,"Laila Mc Queen","ELIM","ELIM"
"F10S08C08","Q212","F10S08E10","F10S08","F10",10,"Laila Mc Queen","GUEST","GUEST"
"F10S09C11","Q226","F10S09E01","F10S09","F10",1,"Sasha Velour","HIGH","HIGH"
"F10S09C11","Q226","F10S09E02","F10S09","F10",2,"Sasha Velour","SAFE","SAFE"
"F10S09C11","Q226","F10S09E03","F10S09","F10",3,"Sasha Velour","SAFE","SAFE"
"F10S09C11","Q226","F10S09E04","F10S09","F10",4,"Sasha Velour","WIN","WIN"
"F10S09C11","Q226","F10S09E05","F10S09","F10",5,"Sasha Velour","SAFE","SAFE"
"F10S09C11","Q226","F10S09E06","F10S09","F10",6,"Sasha Velour","HIGH","HIGH"
"F10S09C11","Q226","F10S09E07","F10S09","F10",7,"Sasha Velour","LOW","LOW"
"F10S09C11","Q226","F10S09E08","F10S09","F10",8,"Sasha Velour","HIGH","HIGH"
"F10S09C11","Q226","F10S09E09","F10S09","F10",9,"Sasha Velour","WIN","WIN"
"F10S09C11","Q226","F10S09E10","F10S09","F10",10,"Sasha Velour","HIGH","HIGH"
"F10S09C11","Q226","F10S09E11","F10S09","F10",11,"Sasha Velour","HIGH","HIGHMiniChall.Winner"
"F10S09C11","Q226","F10S09E12","F10S09","F10",12,"Sasha Velour","TOP 4","TOP 4"
"F10S09C11","Q226","F10S09E13","F10S09","F10",13,"Sasha Velour","RUN","RUN"
"F10S09C11","Q226","F10S09E14","F10S09","F10",14,"Sasha Velour","WIN","WINNER"
"F10S09C10","Q225","F10S09E01","F10S09","F10",1,"Peppermint","SAFE","SAFE"
"F10S09C10","Q225","F10S09E02","F10S09","F10",2,"Peppermint","SAFE","SAFE"
"F10S09C10","Q225","F10S09E03","F10S09","F10",3,"Peppermint","HIGH","HIGH"
"F10S09C10","Q225","F10S09E04","F10S09","F10",4,"Peppermint","LOW","LOW"
"F10S09C10","Q225","F10S09E05","F10S09","F10",5,"Peppermint","HIGH","HIGH"
"F10S09C10","Q225","F10S09E06","F10S09","F10",6,"Peppermint","BTM","BTM2"
"F10S09C10","Q225","F10S09E07","F10S09","F10",7,"Peppermint","SAFE","SAFE"
"F10S09C10","Q225","F10S09E08","F10S09","F10",8,"Peppermint","WIN","WIN"
"F10S09C10","Q225","F10S09E09","F10S09","F10",9,"Peppermint","HIGH","HIGH"
"F10S09C10","Q225","F10S09E10","F10S09","F10",10,"Peppermint","SAFE","SAFE"
"F10S09C10","Q225","F10S09E11","F10S09","F10",11,"Peppermint","BTM","BTM2"
"F10S09C10","Q225","F10S09E12","F10S09","F10",12,"Peppermint","TOP 4","TOP 4"
"F10S09C10","Q225","F10S09E13","F10S09","F10",13,"Peppermint","RUN","RUN"
"F10S09C10","Q225","F10S09E14","F10S09","F10",14,"Peppermint","LOST3RD ROUND","LOST3RD ROUND"
"F10S09C12","Q227","F10S09E01","F10S09","F10",1,"Shea Couleé","SAFE","SAFE"
"F10S09C12","Q227","F10S09E02","F10S09","F10",2,"Shea Couleé","HIGH","HIGH"
"F10S09C12","Q227","F10S09E03","F10S09","F10",3,"Shea Couleé","SAFE","SAFE"
"F10S09C12","Q227","F10S09E04","F10S09","F10",4,"Shea Couleé","WIN","WIN"
"F10S09C12","Q227","F10S09E05","F10S09","F10",5,"Shea Couleé","WIN","WIN"
"F10S09C12","Q227","F10S09E06","F10S09","F10",6,"Shea Couleé","SAFE","SAFE"
"F10S09C12","Q227","F10S09E07","F10S09","F10",7,"Shea Couleé","HIGH","HIGH"
"F10S09C12","Q227","F10S09E08","F10S09","F10",8,"Shea Couleé","HIGH","HIGH"
"F10S09C12","Q227","F10S09E09","F10S09","F10",9,"Shea Couleé","WIN","WIN"
"F10S09C12","Q227","F10S09E10","F10S09","F10",10,"Shea Couleé","BTM","BTM2"
"F10S09C12","Q227","F10S09E11","F10S09","F10",11,"Shea Couleé","WIN","WIN"
"F10S09C12","Q227","F10S09E12","F10S09","F10",12,"Shea Couleé","TOP 4","TOP 4"
"F10S09C12","Q227","F10S09E13","F10S09","F10",13,"Shea Couleé","RUN","RUN"
"F10S09C12","Q227","F10S09E14","F10S09","F10",14,"Shea Couleé","LOST2ND ROUND","LOST2ND ROUND"
"F10S09C13","Q228","F10S09E01","F10S09","F10",1,"Trinity Taylor","SAFE","SAFE"
"F10S09C13","Q228","F10S09E02","F10S09","F10",2,"Trinity Taylor","HIGH","HIGH"
"F10S09C13","Q228","F10S09E03","F10S09","F10",3,"Trinity Taylor","WIN","WIN"
"F10S09C13","Q228","F10S09E04","F10S09","F10",4,"Trinity Taylor","BTM","BTM2TeamCaptain"
"F10S09C13","Q228","F10S09E05","F10S09","F10",5,"Trinity Taylor","SAFE","SAFE"
"F10S09C13","Q228","F10S09E06","F10S09","F10",6,"Trinity Taylor","SAFE","SAFE"
"F10S09C13","Q228","F10S09E07","F10S09","F10",7,"Trinity Taylor","WIN","WIN"
"F10S09C13","Q228","F10S09E08","F10S09","F10",8,"Trinity Taylor","LOW","LOW"
"F10S09C13","Q228","F10S09E09","F10S09","F10",9,"Trinity Taylor","HIGH","HIGH"
"F10S09C13","Q228","F10S09E10","F10S09","F10",10,"Trinity Taylor","WIN","WIN"
"F10S09C13","Q228","F10S09E11","F10S09","F10",11,"Trinity Taylor","LOW","LOW"
"F10S09C13","Q228","F10S09E12","F10S09","F10",12,"Trinity Taylor","TOP 4","TOP 4"
"F10S09C13","Q228","F10S09E13","F10S09","F10",13,"Trinity Taylor","RUN","RUN"
"F10S09C13","Q228","F10S09E14","F10S09","F10",14,"Trinity Taylor","LOST1ST ROUND","LOST1ST ROUND"
"F10S09C02","Q218","F10S09E01","F10S09","F10",1,"Alexis Michelle","SAFE","SAFE"
"F10S09C02","Q218","F10S09E02","F10S09","F10",2,"Alexis Michelle","SAFE","SAFE"
"F10S09C02","Q218","F10S09E03","F10S09","F10",3,"Alexis Michelle","SAFE","SAFE"
"F10S09C02","Q218","F10S09E04","F10S09","F10",4,"Alexis Michelle","HIGH","HIGHTEAM"
"F10S09C02","Q218","F10S09E05","F10S09","F10",5,"Alexis Michelle","HIGH","HIGHMiniChall.Winner"
"F10S09C02","Q218","F10S09E06","F10S09","F10",6,"Alexis Michelle","WIN","WIN"
"F10S09C02","Q218","F10S09E07","F10S09","F10",7,"Alexis Michelle","SAFE","SAFE"
"F10S09C02","Q218","F10S09E08","F10S09","F10",8,"Alexis Michelle","BTM","BTM2"
"F10S09C02","Q218","F10S09E09","F10S09","F10",9,"Alexis Michelle","LOW","LOW"
"F10S09C02","Q218","F10S09E10","F10S09","F10",10,"Alexis Michelle","LOW","LOW"
"F10S09C02","Q218","F10S09E11","F10S09","F10",11,"Alexis Michelle","ELIM","ELIM"
"F10S09C02","Q218","F10S09E13","F10S09","F10",13,"Alexis Michelle","GUEST","GUEST"
"F10S09C02","Q218","F10S09E14","F10S09","F10",14,"Alexis Michelle","GUEST","GUEST"
"F10S09C09","Q224","F10S09E01","F10S09","F10",1,"Nina Bo'nina Brown","WIN","WIN"
"F10S09C09","Q224","F10S09E02","F10S09","F10",2,"Nina Bo'nina Brown","SAFE","SAFETeamCaptain"
"F10S09C09","Q224","F10S09E03","F10S09","F10",3,"Nina Bo'nina Brown","SAFE","SAFE"
"F10S09C09","Q224","F10S09E04","F10S09","F10",4,"Nina Bo'nina Brown","SAFE","SAFE"
"F10S09C09","Q224","F10S09E05","F10S09","F10",5,"Nina Bo'nina Brown","LOW","LOW"
"F10S09C09","Q224","F10S09E06","F10S09","F10",6,"Nina Bo'nina Brown","HIGH","HIGH"
"F10S09C09","Q224","F10S09E07","F10S09","F10",7,"Nina Bo'nina Brown","BTM","BTM2"
"F10S09C09","Q224","F10S09E08","F10S09","F10",8,"Nina Bo'nina Brown","SAFE","SAFE"
"F10S09C09","Q224","F10S09E09","F10S09","F10",9,"Nina Bo'nina Brown","BTM","BTM2"
"F10S09C09","Q224","F10S09E10","F10S09","F10",10,"Nina Bo'nina Brown","ELIM","ELIM"
"F10S09C09","Q224","F10S09E13","F10S09","F10",13,"Nina Bo'nina Brown","GUEST","GUEST"
"F10S09C09","Q224","F10S09E14","F10S09","F10",14,"Nina Bo'nina Brown","GUEST","GUEST"
"F10S09C14","Q229","F10S09E01","F10S09","F10",1,"Valentina","SAFE","SAFE"
"F10S09C14","Q229","F10S09E02","F10S09","F10",2,"Valentina","WIN","WIN"
"F10S09C14","Q229","F10S09E03","F10S09","F10",3,"Valentina","HIGH","HIGH"
"F10S09C14","Q229","F10S09E04","F10S09","F10",4,"Valentina","HIGH","HIGH TEAM"
"F10S09C14","Q229","F10S09E05","F10S09","F10",5,"Valentina","SAFE","SAFE"
"F10S09C14","Q229","F10S09E06","F10S09","F10",6,"Valentina","SAFE","SAFE"
"F10S09C14","Q229","F10S09E07","F10S09","F10",7,"Valentina","HIGH","HIGH"
"F10S09C14","Q229","F10S09E08","F10S09","F10",8,"Valentina","SAFE","SAFEMiniChall.Winner"
"F10S09C14","Q229","F10S09E09","F10S09","F10",9,"Valentina","ELIM","ELIM"
"F10S09C14","Q229","F10S09E13","F10S09","F10",13,"Valentina","MISSCON","MISSCON"
"F10S09C14","Q229","F10S09E14","F10S09","F10",14,"Valentina","GUEST","GUEST"
"F10S09C06","Q221","F10S09E01","F10S09","F10",1,"Farrah Moan","SAFE","SAFE"
"F10S09C06","Q221","F10S09E02","F10S09","F10",2,"Farrah Moan","SAFE","SAFE"
"F10S09C06","Q221","F10S09E03","F10S09","F10",3,"Farrah Moan","LOW","LOW"
"F10S09C06","Q221","F10S09E04","F10S09","F10",4,"Farrah Moan","HIGH","HIGHTEAM"
"F10S09C06","Q221","F10S09E05","F10S09","F10",5,"Farrah Moan","BTM","BTM2"
"F10S09C06","Q221","F10S09E06","F10S09","F10",6,"Farrah Moan","LOW","LOW"
"F10S09C06","Q221","F10S09E07","F10S09","F10",7,"Farrah Moan","SAFE","SAFE"
"F10S09C06","Q221","F10S09E08","F10S09","F10",8,"Farrah Moan","ELIM","ELIM"
"F10S09C06","Q221","F10S09E13","F10S09","F10",13,"Farrah Moan","GUEST","GUEST"
"F10S09C06","Q221","F10S09E14","F10S09","F10",14,"Farrah Moan","GUEST","GUEST"
"F10S09C01","Q217","F10S09E01","F10S09","F10",1,"Aja","SAFE","SAFE"
"F10S09C01","Q217","F10S09E02","F10S09","F10",2,"Aja","SAFE","SAFE"
"F10S09C01","Q217","F10S09E03","F10S09","F10",3,"Aja","BTM","BTM2"
"F10S09C01","Q217","F10S09E04","F10S09","F10",4,"Aja","HIGH","HIGHTEAMTeamCaptain"
"F10S09C01","Q217","F10S09E05","F10S09","F10",5,"Aja","SAFE","SAFE"
"F10S09C01","Q217","F10S09E06","F10S09","F10",6,"Aja","SAFE","SAFE"
"F10S09C01","Q217","F10S09E07","F10S09","F10",7,"Aja","ELIM","ELIM"
"F10S09C01","Q217","F10S09E13","F10S09","F10",13,"Aja","GUEST","GUEST"
"F10S09C01","Q217","F10S09E14","F10S09","F10",14,"Aja","GUEST","GUEST"
"F10S09C04","Q208","F10S09E02","F10S09","F10",2,"Cynthia Lee Fontaine","SAFE","SAFETeamCaptain"
"F10S09C04","Q208","F10S09E03","F10S09","F10",3,"Cynthia Lee Fontaine","SAFE","SAFE"
"F10S09C04","Q208","F10S09E04","F10S09","F10",4,"Cynthia Lee Fontaine","SAFE","SAFE"
"F10S09C04","Q208","F10S09E05","F10S09","F10",5,"Cynthia Lee Fontaine","BTM","BTM2"
"F10S09C04","Q208","F10S09E06","F10S09","F10",6,"Cynthia Lee Fontaine","ELIM","ELIM"
"F10S09C04","Q208","F10S09E13","F10S09","F10",13,"Cynthia Lee Fontaine","GUEST","GUEST"
"F10S09C04","Q208","F10S09E14","F10S09","F10",14,"Cynthia Lee Fontaine","GUEST","GUEST"
"F10S09C05","Q220","F10S09E01","F10S09","F10",1,"Eureka","HIGH","HIGH"
"F10S09C05","Q220","F10S09E02","F10S09","F10",2,"Eureka","SAFE","SAFE"
"F10S09C05","Q220","F10S09E03","F10S09","F10",3,"Eureka","SAFE","SAFE"
"F10S09C05","Q220","F10S09E04","F10S09","F10",4,"Eureka","SAFE","SAFE"
"F10S09C05","Q220","F10S09E05","F10S09","F10",5,"Eureka","SAFE","SAFE+DEPT"
"F10S09C05","Q220","F10S09E13","F10S09","F10",13,"Eureka","GUEST","GUEST"
"F10S09C05","Q220","F10S09E14","F10S09","F10",14,"Eureka","GUEST","GUEST"
"F10S09C03","Q219","F10S09E01","F10S09","F10",1,"Charlie Hides","SAFE","SAFE"
"F10S09C03","Q219","F10S09E02","F10S09","F10",2,"Charlie Hides","LOW","LOW"
"F10S09C03","Q219","F10S09E03","F10S09","F10",3,"Charlie Hides","SAFE","SAFE"
"F10S09C03","Q219","F10S09E04","F10S09","F10",4,"Charlie Hides","ELIM","ELIM"
"F10S09C03","Q219","F10S09E13","F10S09","F10",13,"Charlie Hides","GUEST","GUEST"
"F10S09C03","Q219","F10S09E14","F10S09","F10",14,"Charlie Hides","GUEST","GUEST"
"F10S09C08","Q223","F10S09E01","F10S09","F10",1,"Kimora Blac","SAFE","SAFE"
"F10S09C08","Q223","F10S09E02","F10S09","F10",2,"Kimora Blac","BTM","BTM2"
"F10S09C08","Q223","F10S09E03","F10S09","F10",3,"Kimora Blac","ELIM","ELIM"
"F10S09C08","Q223","F10S09E13","F10S09","F10",13,"Kimora Blac","GUEST","GUEST"
"F10S09C08","Q223","F10S09E14","F10S09","F10",14,"Kimora Blac","GUEST","GUEST"
"F10S09C07","Q222","F10S09E01","F10S09","F10",1,"Jaymes Mansfield","SAFE","SAFE"
"F10S09C07","Q222","F10S09E02","F10S09","F10",2,"Jaymes Mansfield","ELIM","ELIM"
"F10S09C07","Q222","F10S09E13","F10S09","F10",13,"Jaymes Mansfield","GUEST","GUEST"
"F10S09C07","Q222","F10S09E14","F10S09","F10",14,"Jaymes Mansfield","GUEST","GUEST"
"F10S10C01","Q240","F10S10E01","F10S10","F10",1,"Aquaria","SAFE","SAFE"
"F10S10C01","Q240","F10S10E02","F10S10","F10",2,"Aquaria","SAFE","SAFE"
"F10S10C01","Q240","F10S10E03","F10S10","F10",3,"Aquaria","SAFE","SAFE"
"F10S10C01","Q240","F10S10E04","F10S10","F10",4,"Aquaria","WIN","WINMiniChall.Winner"
"F10S10C01","Q240","F10S10E05","F10S10","F10",5,"Aquaria","SAFE","SAFE"
"F10S10C01","Q240","F10S10E06","F10S10","F10",6,"Aquaria","SAFE","SAFE"
"F10S10C01","Q240","F10S10E07","F10S10","F10",7,"Aquaria","WIN","WIN"
"F10S10C01","Q240","F10S10E08","F10S10","F10",8,"Aquaria","LOW","LOW"
"F10S10C01","Q240","F10S10E09","F10S10","F10",9,"Aquaria","HIGH","HIGHMiniChall.Winner"
"F10S10C01","Q240","F10S10E10","F10S10","F10",10,"Aquaria","LOW","LOW"
"F10S10C01","Q240","F10S10E11","F10S10","F10",11,"Aquaria","WIN","WIN"
"F10S10C01","Q240","F10S10E12","F10S10","F10",12,"Aquaria","TOP 4","TOP 4"
"F10S10C01","Q240","F10S10E13","F10S10","F10",13,"Aquaria","RUN","RUN"
"F10S10C01","Q240","F10S10E14","F10S10","F10",14,"Aquaria","WIN","WINNER"
"F10S10C05","Q220","F10S10E01","F10S10","F10",1,"Eureka","SAFE","SAFE"
"F10S10C05","Q220","F10S10E02","F10S10","F10",2,"Eureka","BTM","BTM2"
"F10S10C05","Q220","F10S10E03","F10S10","F10",3,"Eureka","HIGH","HIGH"
"F10S10C05","Q220","F10S10E04","F10S10","F10",4,"Eureka","SAFE","SAFE"
"F10S10C05","Q220","F10S10E05","F10S10","F10",5,"Eureka","WIN","WIN"
"F10S10C05","Q220","F10S10E06","F10S10","F10",6,"Eureka","WIN","WIN"
"F10S10C05","Q220","F10S10E07","F10S10","F10",7,"Eureka","HIGH","HIGHMiniChall.Winner"
"F10S10C05","Q220","F10S10E08","F10S10","F10",8,"Eureka","SAFE","SAFE"
"F10S10C05","Q220","F10S10E09","F10S10","F10",9,"Eureka","BTM","BTM2"
"F10S10C05","Q220","F10S10E10","F10S10","F10",10,"Eureka","HIGH","HIGHMiniChall.Winner"
"F10S10C05","Q220","F10S10E11","F10S10","F10",11,"Eureka","HIGH","HIGH"
"F10S10C05","Q220","F10S10E12","F10S10","F10",12,"Eureka","TOP 4","TOP 4"
"F10S10C05","Q220","F10S10E13","F10S10","F10",13,"Eureka","RUN","RUN"
"F10S10C05","Q220","F10S10E14","F10S10","F10",14,"Eureka","LOST3RD ROUND","LOST3RD ROUND"
"F10S10C07","Q245","F10S10E01","F10S10","F10",1,"Kameron Michaels","SAFE","SAFE"
"F10S10C07","Q245","F10S10E02","F10S10","F10",2,"Kameron Michaels","HIGH","HIGH TEAM"
"F10S10C07","Q245","F10S10E03","F10S10","F10",3,"Kameron Michaels","LOW","LOW"
"F10S10C07","Q245","F10S10E04","F10S10","F10",4,"Kameron Michaels","HIGH","HIGH"
"F10S10C07","Q245","F10S10E05","F10S10","F10",5,"Kameron Michaels","SAFE","SAFE"
"F10S10C07","Q245","F10S10E06","F10S10","F10",6,"Kameron Michaels","HIGH","HIGH"
"F10S10C07","Q245","F10S10E07","F10S10","F10",7,"Kameron Michaels","SAFE","SAFE"
"F10S10C07","Q245","F10S10E08","F10S10","F10",8,"Kameron Michaels","WIN","WIN"
"F10S10C07","Q245","F10S10E09","F10S10","F10",9,"Kameron Michaels","BTM","BTM2"
"F10S10C07","Q245","F10S10E10","F10S10","F10",10,"Kameron Michaels","BTM","BTM2"
"F10S10C07","Q245","F10S10E11","F10S10","F10",11,"Kameron Michaels","BTM","BTM2"
"F10S10C07","Q245","F10S10E12","F10S10","F10",12,"Kameron Michaels","TOP 4","TOP 4"
"F10S10C07","Q245","F10S10E13","F10S10","F10",13,"Kameron Michaels","RUN","RUN"
"F10S10C07","Q245","F10S10E14","F10S10","F10",14,"Kameron Michaels","LOST3RD ROUND","LOST3RD ROUND"
"F10S10C02","Q241","F10S10E01","F10S10","F10",1,"Asia O'Hara","SAFE","SAFE"
"F10S10C02","Q241","F10S10E02","F10S10","F10",2,"Asia O'Hara","SAFE","SAFETeamCaptain"
"F10S10C02","Q241","F10S10E03","F10S10","F10",3,"Asia O'Hara","WIN","WIN"
"F10S10C02","Q241","F10S10E04","F10S10","F10",4,"Asia O'Hara","LOW","LOW"
"F10S10C02","Q241","F10S10E05","F10S10","F10",5,"Asia O'Hara","SAFE","SAFE"
"F10S10C02","Q241","F10S10E06","F10S10","F10",6,"Asia O'Hara","SAFE","SAFEMiniChall.Winner"
"F10S10C02","Q241","F10S10E07","F10S10","F10",7,"Asia O'Hara","LOW","LOW"
"F10S10C02","Q241","F10S10E08","F10S10","F10",8,"Asia O'Hara","BTM","BTM2MiniChall.Winner"
