"episode_id","season_id","franchise_id","judge","judge_type"
"F17S01E04","F17S01","F17","Elz Carrad","Guest"
"F17S01E05","F17S01","F17","RuPaul","Main"
"F17S01E05","F17S01","F17","Michelle Visage","Main"
"F17S01E05","F17S01","F17","Rhys Nicholson","Main"
"F17S01E05","F17S01","F17","Rena Owen","Guest"
"F17S01E06","F17S01","F17","RuPaul","Main"
"F17S01E06","F17S01","F17","Michelle Visage","Main"
"F17S01E06","F17S01","F17","Rhys Nicholson","Main"
"F17S01E07","F17S01","F17","RuPaul","Main"
"F17S01E07","F17S01","F17","Michelle Visage","Main"
"F17S01E07","F17S01","F17","Rhys Nicholson","Main"
"F17S01E08","F17S01","F17","RuPaul","Main"
"F17S01E08","F17S01","F17","Michelle Visage","Main"
"F17S01E08","F17S01","F17","Rhys Nicholson","Main"
"F18S01E01","F18S01","F18","Supremme de Luxe","Main"
"F18S01E01","F18S01","F18","Ana Locking","Main"
"F18S01E01","F18S01","F18","Javier Ambrossi","Main"
"F18S01E01","F18S01","F18","Javier Calvo","Main"
"F18S01E01","F18S01","F18","Jon Kortajarena","Guest"
"F18S01E02","F18S01","F18","Supremme de Luxe","Main"
"F18S01E02","F18S01","F18","Ana Locking","Main"
"F18S01E02","F18S01","F18","Javier Ambrossi","Main"
"F18S01E02","F18S01","F18","Javier Calvo","Main"
"F18S01E02","F18S01","F18","Paca La Piraña","Guest"
"F18S01E03","F18S01","F18","Supremme de Luxe","Main"
"F18S01E03","F18S01","F18","Ana Locking","Main"
"F18S01E03","F18S01","F18","Javier Ambrossi","Main"
"F18S01E03","F18S01","F18","Javier Calvo","Main"
"F18S01E03","F18S01","F18","Carlos Areces","Guest"
"F18S01E04","F18S01","F18","Supremme de Luxe","Main"
"F18S01E04","F18S01","F18","Ana Locking","Main"
"F18S01E04","F18S01","F18","Javier Ambrossi","Main"
"F18S01E04","F18S01","F18","Javier Calvo","Main"
"F18S01E04","F18S01","F18","Bad Gyal","Guest"
"F18S01E05","F18S01","F18","Supremme de Luxe","Main"
"F18S01E05","F18S01","F18","Ana Locking","Main"
"F18S01E05","F18S01","F18","Javier Ambrossi","Main"
"F18S01E05","F18S01","F18","Javier Calvo","Main"
"F18S01E05","F18S01","F18","Alaska","Guest"
"F18S01E06","F18S01","F18","Supremme de Luxe","Main"
"F18S01E06","F18S01","F18","Ana Locking","Main"
"F18S01E06","F18S01","F18","Javier Ambrossi","Main"
"F18S01E06","F18S01","F18","Javier Calvo","Main"
"F18S01E06","F18S01","F18","Susi Caramelo","Guest"
"F18S01E07","F18S01","F18","Supremme de Luxe","Main"
"F18S01E07","F18S01","F18","Ana Locking","Main"
"F18S01E07","F18S01","F18","Javier Ambrossi","Main"
"F18S01E07","F18S01","F18","Javier Calvo","Main"
"F18S01E07","F18S01","F18","Envy Peru","Guest"
"F18S01E09","F18S01","F18","Supremme de Luxe","Main"
"F18S01E09","F18S01","F18","Ana Locking","Main"
"F18S01E09","F18S01","F18","Javier Ambrossi","Main"
"F18S01E09","F18S01","F18","Javier Calvo","Main"
"F18S02E01","F18S02","F18","Supremme de Luxe","Main"
"F18S02E01","F18S02","F18","Ana Locking","Main"
"F18S02E01","F18S02","F18","Javier Ambrossi","Main"
"F18S02E01","F18S02","F18","Javier Calvo","Main"
"F18S02E01","F18S02","F18","Gloria Trevi","Guest"
"F18S02E02","F18S02","F18","Supremme de Luxe","Main"
"F18S02E02","F18S02","F18","Ana Locking","Main"
"F18S02E02","F18S02","F18","Javier Ambrossi","Main"
"F18S02E02","F18S02","F18","Javier Calvo","Main"
"F18S02E02","F18S02","F18","La Zowi","Guest"
"F18S02E03","F18S02","F18","Supremme de Luxe","Main"
"F18S02E03","F18S02","F18","Ana Locking","Main"
"F18S02E03","F18S02","F18","Javier Ambrossi","Main"
"F18S02E03","F18S02","F18","Javier Calvo","Main"
"F18S02E03","F18S02","F18","Eduardo Casanova","Guest"
"F18S02E04","F18S02","F18","Supremme de Luxe","Main"
"F18S02E04","F18S02","F18","Ana Locking","Main"
"F18S02E04","F18S02","F18","Javier Ambrossi","Main"
"F18S02E04","F18S02","F18","Javier Calvo","Main"
"F18S02E04","F18S02","F18","La Prohibida","Guest"
"F18S02E05","F18S02","F18","Supremme de Luxe","Main"
"F18S02E05","F18S02","F18","Ana Locking","Main"
"F18S02E05","F18S02","F18","Javier Ambrossi","Main"
"F18S02E05","F18S02","F18","Javier Calvo","Main"
"F18S02E05","F18S02","F18","María León","Guest"
"F18S02E06","F18S02","F18","Supremme de Luxe","Main"
"F18S02E06","F18S02","F18","Ana Locking","Main"
"F18S02E06","F18S02","F18","Javier Ambrossi","Main"
"F18S02E06","F18S02","F18","Javier Calvo","Main"
"F18S02E06","F18S02","F18","Choriza May","Guest"
"F18S02E07","F18S02","F18","Supremme de Luxe","Main"
"F18S02E07","F18S02","F18","Ana Locking","Main"
"F18S02E07","F18S02","F18","Javier Ambrossi","Main"
"F18S02E07","F18S02","F18","Javier Calvo","Main"
"F18S02E07","F18S02","F18","Ruth Lorenzo","Guest"
"F18S02E08","F18S02","F18","Supremme de Luxe","Main"
"F18S02E08","F18S02","F18","Ana Locking","Main"
"F18S02E08","F18S02","F18","Javier Ambrossi","Main"
"F18S02E08","F18S02","F18","Javier Calvo","Main"
"F18S02E08","F18S02","F18","Anabel Alonso","Guest"
"F18S02E09","F18S02","F18","Supremme de Luxe","Main"
"F18S02E09","F18S02","F18","Ana Locking","Main"
"F18S02E09","F18S02","F18","Javier Ambrossi","Main"
"F18S02E09","F18S02","F18","Javier Calvo","Main"
"F18S02E09","F18S02","F18","Alexis Mateo","Guest"
"F18S02E11","F18S02","F18","Supremme de Luxe","Main"
"F18S02E11","F18S02","F18","Ana Locking","Main"
"F18S02E11","F18S02","F18","Javier Ambrossi","Main"
"F18S02E11","F18S02","F18","Javier Calvo","Main"
"F19S01E01","F19S01","F19","Cristina D'Avena","Guest"
"F19S01E02","F19S01","F19","Fabio Mollo","Guest"
"F19S01E03","F19S01","F19","Vladimir Luxuria","Guest"
"F19S01E03","F19S01","F19","Nick Cerioni","Guest"
"F19S01E04","F19S01","F19","Donatella Rettore","Guest"
"F19S01E04","F19S01","F19","Giancarlo Commare","Guest"
"F19S01E05","F19S01","F19","Coco Rebecca Edogamhe","Guest"
"F19S01E05","F19S01","F19","Enzo Miccio","Guest"
"F19S01E06","F19S01","F19","Ambra Angiolini","Guest"
"F20S01E01","F20S01","F20","Melanie C","Guest"
"F20S01E02","F20S01","F20","Daisy May Cooper","Guest"
"F20S01E03","F20S01","F20","Jonathan Bailey","Guest"
"F20S01E04","F20S01","F20","Clara Amfo","Guest"
"F20S01E04","F20S01","F20","Michelle Keegan","Guest"
"F20S01E05","F20S01","F20","Jade Thirlwall","Guest"
